Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Interactions,Engagement_Rate,Like_Rate,Share_Rate,Comment_Rate,Year,Post_Month,Post_Quarter,Day_Of_Week,Is_Fitness,Reach_Tier,Format_Group
Post_4586,2023-09-29,TikTok,#Fitness,Reel,India,4099779,9695,81909,2348,Low,93952,0.02291635719876608,0.0023647616127601026,0.01997888178850616,0.0005727137974998165,2023,2023-09,2023Q3,Friday,1,T4 Mega reach,Short video
Post_4588,2023-02-06,TikTok,#Fitness,Live Stream,Australia,4292584,56812,1813,7614,Low,66239,0.015431031751504455,0.013234918641079592,0.0004223563243025646,0.0017737567861222984,2023,2023-02,2023Q1,Monday,1,T4 Mega reach,Live stream
Post_4605,2023-08-25,YouTube,#Fitness,Live Stream,UK,3635998,477287,87839,13330,Low,578456,0.15909139663993216,0.13126712390930909,0.024158154102394996,0.0036661186282280684,2023,2023-08,2023Q3,Friday,1,T3 Established reach,Live stream
Post_4626,2023-08-07,TikTok,#Fitness,Tweet,UK,2056923,397189,60950,27927,High,486066,0.23630733868015477,0.1930986235265005,0.029631639103651426,0.013577076050002844,2023,2023-08,2023Q3,Monday,1,T2 Growth reach,Text post
Post_4633,2023-04-27,Twitter,#Fitness,Video,Germany,2768780,88156,68849,36985,Medium,193990,0.07006334920073101,0.0318392938406085,0.024866186551477546,0.013357868808644962,2023,2023-04,2023Q2,Thursday,1,T3 Established reach,Long-form video
Post_4643,2023-09-12,TikTok,#Fitness,Live Stream,Germany,3029888,257416,52387,39227,Low,349030,0.1151956771999493,0.08495891597313168,0.017290078049089604,0.012946683177728022,2023,2023-09,2023Q3,Tuesday,1,T3 Established reach,Live stream
Post_4661,2023-01-13,TikTok,#Fitness,Post,Germany,1405472,99945,45962,28980,High,174887,0.12443293071651373,0.07111134195487352,0.03270218118895289,0.020619407572687324,2023,2023-01,2023Q1,Friday,1,T1 Emerging reach,Image post
Post_4666,2022-05-03,Twitter,#Fitness,Tweet,Germany,4945393,876,25541,16000,Medium,42417,0.008577073652184974,0.00017713455735469355,0.005164604713922634,0.0032353343809076447,2022,2022-05,2022Q2,Tuesday,1,T4 Mega reach,Text post
Post_4678,2022-08-10,TikTok,#Fitness,Tweet,UK,3048931,400764,81551,1571,Low,483886,0.15870677296403232,0.13144410286752964,0.02674740753398486,0.0005152625625178136,2022,2022-08,2022Q3,Wednesday,1,T3 Established reach,Text post
Post_4687,2022-07-13,YouTube,#Fitness,Shorts,Germany,4607563,104267,40838,31440,Low,176545,0.0383163507476729,0.022629533226132773,0.008863253741728545,0.006823563779811584,2022,2022-07,2022Q3,Wednesday,1,T4 Mega reach,Short video
Post_4688,2022-09-21,YouTube,#Fitness,Shorts,Australia,3602630,497385,30893,43944,High,572222,0.15883451811593197,0.13806163830312854,0.008575124284203485,0.01219775552859994,2022,2022-09,2022Q3,Wednesday,1,T3 Established reach,Short video
Post_4694,2022-11-13,Twitter,#Fitness,Shorts,USA,3240909,43890,52928,33640,Medium,130458,0.04025352146573693,0.013542496873562324,0.01633122065445219,0.01037980393772241,2022,2022-11,2022Q4,Sunday,1,T3 Established reach,Short video
Post_4712,2023-09-21,TikTok,#Fitness,Live Stream,India,2864591,79967,39479,6156,High,125602,0.043846399014728456,0.027915678014767204,0.013781723115097408,0.0021489978848638425,2023,2023-09,2023Q3,Thursday,1,T3 Established reach,Live stream
Post_4728,2023-11-02,Instagram,#Fitness,Tweet,Australia,453593,164787,60691,27711,Low,253189,0.5581854217326987,0.36329264340499084,0.13380056570537904,0.06109221262232883,2023,2023-11,2023Q4,Thursday,1,T1 Emerging reach,Text post
Post_4737,2023-03-24,Instagram,#Fitness,Reel,Brazil,4436970,261021,47592,40550,Medium,349163,0.07869401866589136,0.058828660099121695,0.01072623885218967,0.009139119714579995,2023,2023-03,2023Q1,Friday,1,T4 Mega reach,Short video
Post_4746,2023-10-24,Instagram,#Fitness,Tweet,Australia,4033578,51533,75559,11512,Low,138604,0.034362543627518796,0.012776001852449611,0.01873250002851067,0.0028540417465585145,2023,2023-10,2023Q4,Tuesday,1,T4 Mega reach,Text post
Post_4747,2022-02-20,Twitter,#Fitness,Live Stream,India,3327912,51574,51539,29622,Medium,132735,0.03988536956506061,0.015497404979458592,0.015486887874438988,0.008901076711163036,2022,2022-02,2022Q1,Sunday,1,T3 Established reach,Live stream
Post_4765,2022-06-30,TikTok,#Fitness,Shorts,India,4001869,426578,74476,13790,Medium,514844,0.1286508878726415,0.10659469362940166,0.01861030433529933,0.0034458899079405146,2022,2022-06,2022Q2,Thursday,1,T4 Mega reach,Short video
Post_4767,2023-10-19,Instagram,#Fitness,Video,Brazil,4087039,483900,15030,24612,Low,523542,0.12809811699863888,0.11839867444377213,0.00367747897683384,0.006021963578032898,2023,2023-10,2023Q4,Thursday,1,T4 Mega reach,Long-form video
Post_4774,2023-11-03,Twitter,#Fitness,Video,Canada,4019882,131670,67263,648,Low,199581,0.049648472268588976,0.032754692799440384,0.016732580707592908,0.00016119876155568745,2023,2023-11,2023Q4,Friday,1,T4 Mega reach,Long-form video
Post_4780,2023-10-24,Instagram,#Fitness,Tweet,UK,1085330,403285,93043,35529,Low,531857,0.4900417384574277,0.3715782296628675,0.0857278431444814,0.03273566565007878,2023,2023-10,2023Q4,Tuesday,1,T1 Emerging reach,Text post
Post_4808,2022-11-09,TikTok,#Fitness,Video,Germany,1784267,10082,55617,18055,Low,83754,0.046940284161507216,0.005650499616929529,0.031170783296446104,0.010119001248131585,2022,2022-11,2022Q4,Wednesday,1,T2 Growth reach,Long-form video
Post_4812,2023-05-01,Twitter,#Fitness,Tweet,Japan,4308976,171495,9299,12469,Medium,193263,0.044851259324721234,0.03979947904096008,0.002158053328679482,0.0028937269550816714,2023,2023-05,2023Q2,Monday,1,T4 Mega reach,Text post
Post_4814,2023-11-11,TikTok,#Fitness,Tweet,Canada,4852422,454011,36924,24724,Low,515659,0.10626837484456216,0.09356379144270634,0.007609395885188881,0.005095187516666934,2023,2023-11,2023Q4,Saturday,1,T4 Mega reach,Text post
Post_4850,2022-11-01,Instagram,#Fitness,Tweet,Japan,314695,60303,73622,3048,High,136973,0.43525635933205165,0.19162363558366036,0.23394715518200163,0.009685568566389679,2022,2022-11,2022Q4,Tuesday,1,T1 Emerging reach,Text post
Post_4870,2022-07-14,TikTok,#Fitness,Post,Japan,3945046,160086,9229,19659,High,188974,0.047901596077713667,0.04057899451616027,0.00233938970546858,0.0049832118560848215,2022,2022-07,2022Q3,Thursday,1,T4 Mega reach,Image post
Post_4874,2023-09-23,Instagram,#Fitness,Video,Japan,2758867,340168,97166,37399,High,474733,0.17207534832233667,0.12329989086099474,0.035219530336185106,0.013555927125156813,2023,2023-09,2023Q3,Saturday,1,T3 Established reach,Long-form video
Post_4876,2022-07-05,Twitter,#Fitness,Live Stream,Japan,2965197,279571,11782,32670,High,324023,0.10927537023678359,0.09428412344947064,0.003973429084138423,0.011017817703174528,2022,2022-07,2022Q3,Tuesday,1,T3 Established reach,Live stream
Post_4887,2022-07-21,Instagram,#Fitness,Shorts,Japan,1844185,111830,35146,38332,Low,185308,0.10048232688152219,0.06063925256956325,0.019057740953320843,0.020785333358638098,2022,2022-07,2022Q3,Thursday,1,T2 Growth reach,Short video
Post_4892,2022-10-31,TikTok,#Fitness,Shorts,Brazil,3255420,225181,95950,6608,Low,327739,0.1006748745169594,0.06917110541804129,0.02947392348759914,0.0020298456113189696,2022,2022-10,2022Q4,Monday,1,T3 Established reach,Short video
Post_4895,2023-04-03,Twitter,#Fitness,Shorts,UK,3820295,66203,57953,24448,Medium,148604,0.03889856673372082,0.017329290015561626,0.01516977092083203,0.006399505797327169,2023,2023-04,2023Q2,Monday,1,T3 Established reach,Short video
Post_4903,2022-01-02,Twitter,#Fitness,Reel,Germany,2940958,59927,59494,31869,High,151290,0.051442421143042504,0.02037669358079918,0.020229462644485233,0.010836264917758092,2022,2022-01,2022Q1,Sunday,1,T3 Established reach,Short video
Post_4910,2023-07-20,YouTube,#Fitness,Shorts,Australia,4924732,19697,7821,21185,Medium,48703,0.009889472158078855,0.003999608506615182,0.0015881067233709367,0.004301756928092737,2023,2023-07,2023Q3,Thursday,1,T4 Mega reach,Short video
Post_4915,2022-06-04,YouTube,#Fitness,Shorts,UK,3676339,359259,62782,5095,Low,427136,0.11618515049890665,0.0977219456638792,0.01707731523126676,0.0013858896037606979,2022,2022-06,2022Q2,Saturday,1,T3 Established reach,Short video
Post_4916,2023-02-25,Twitter,#Fitness,Reel,USA,4311300,487965,99408,9518,High,596891,0.1384480319161274,0.11318279869180989,0.02305754644770719,0.0022076867766103033,2023,2023-02,2023Q1,Saturday,1,T4 Mega reach,Short video
Post_4918,2022-07-17,Instagram,#Fitness,Reel,Japan,1162556,409948,70388,9723,High,490059,0.421535822790472,0.3526264541235003,0.06054590058457399,0.00836346808239775,2022,2022-07,2022Q3,Sunday,1,T1 Emerging reach,Short video
Post_4925,2022-05-04,TikTok,#Fitness,Live Stream,USA,3084289,108961,56261,7963,Low,173185,0.056150704424909596,0.03532775300887822,0.018241157038137477,0.0025817943778939003,2022,2022-05,2022Q2,Wednesday,1,T3 Established reach,Live stream
Post_4931,2023-11-11,TikTok,#Fitness,Video,Japan,4273210,219157,57767,31224,High,308148,0.07211159760461106,0.05128626957252276,0.013518408877635314,0.007306919154452976,2023,2023-11,2023Q4,Saturday,1,T4 Mega reach,Long-form video
Post_4934,2023-11-18,Twitter,#Fitness,Video,Japan,920003,299451,34395,13688,High,347534,0.37775311602244777,0.3254891560136217,0.03738574765517069,0.014878212353655369,2023,2023-11,2023Q4,Saturday,1,T1 Emerging reach,Long-form video
Post_4941,2023-12-15,Instagram,#Fitness,Video,Australia,1840183,79448,55602,2024,Medium,137074,0.0744893306806986,0.043173966936983985,0.030215473135008854,0.0010998906087057647,2023,2023-12,2023Q4,Friday,1,T2 Growth reach,Long-form video
Post_4960,2022-01-25,TikTok,#Fitness,Post,Australia,1304988,87209,77931,24147,Low,189287,0.14504884336101176,0.06682743442851581,0.05971779050841847,0.018503618424077464,2022,2022-01,2022Q1,Tuesday,1,T1 Emerging reach,Image post
Post_4965,2023-05-18,TikTok,#Fitness,Post,USA,4813259,282065,40201,10672,Low,332938,0.06917101282104288,0.05860166677089265,0.008352137294087021,0.0022172087560631995,2023,2023-05,2023Q2,Thursday,1,T4 Mega reach,Image post
Post_4990,2023-08-20,Instagram,#Fitness,Shorts,Australia,535624,202764,39983,22546,Medium,265293,0.4952970740668827,0.37855659940555314,0.07464751392768061,0.04209296073364898,2023,2023-08,2023Q3,Sunday,1,T1 Emerging reach,Short video
