Post_ID,Post_Date,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Interactions,Engagement_Rate,Like_Rate,Share_Rate,Comment_Rate,Year,Post_Month,Post_Quarter,Day_Of_Week,Is_Fitness,Reach_Tier,Format_Group
Post_125,2022-12-12,YouTube,#Fitness,Video,USA,3901900,20166,30661,25363,Low,76190,0.019526384581870372,0.005168251364719752,0.007857966631640996,0.006500166585509623,2022,2022-12,2022Q4,Monday,1,T4 Mega reach,Long-form video
Post_126,2022-10-20,Instagram,#Fashion,Video,Japan,962137,319381,69098,38387,Low,426866,0.4436644677421199,0.33194960800800716,0.07181721521986993,0.039897644514242776,2022,2022-10,2022Q4,Thursday,0,T1 Emerging reach,Long-form video
Post_127,2023-05-20,TikTok,#Education,Video,Germany,3859007,277223,81798,46985,Medium,406006,0.1052099672273204,0.0718379106334868,0.021196644629045764,0.012175411964787834,2023,2023-05,2023Q2,Saturday,0,T4 Mega reach,Long-form video
Post_128,2023-02-15,Twitter,#Challenge,Shorts,UK,3837223,140163,85932,40674,Medium,266769,0.06952137001159432,0.03652719688170325,0.022394320059063548,0.010599853070827524,2023,2023-02,2023Q1,Wednesday,0,T3 Established reach,Short video
Post_129,2022-11-11,Instagram,#Comedy,Post,UK,1029488,449148,87211,35005,High,571364,0.5549982127037906,0.4362828901356791,0.08471298354133316,0.03400233902677836,2022,2022-11,2022Q4,Friday,0,T1 Emerging reach,Image post
Post_130,2022-04-18,Twitter,#Fashion,Post,Germany,879364,232290,7501,23547,Low,263338,0.29946415818705335,0.2641568224307568,0.008530028520612624,0.026777307235683973,2022,2022-04,2022Q2,Monday,0,T1 Emerging reach,Image post
Post_131,2023-10-22,TikTok,#Comedy,Live Stream,USA,4828597,131837,43770,9395,Low,185002,0.0383138207640853,0.027303376115256666,0.009064744893806627,0.0019456997550220073,2023,2023-10,2023Q4,Sunday,0,T4 Mega reach,Live stream
Post_132,2023-02-24,YouTube,#Education,Video,India,3487375,107303,83451,45313,High,236067,0.06769188859815764,0.030768988135775475,0.023929459837270153,0.012993440625112011,2023,2023-02,2023Q1,Friday,0,T3 Established reach,Long-form video
Post_133,2023-01-14,TikTok,#Dance,Tweet,India,3418884,311286,82479,7832,High,401597,0.1174643538651794,0.09104900897485846,0.02412453888461849,0.0022908060057024457,2023,2023-01,2023Q1,Saturday,0,T3 Established reach,Text post
Post_134,2023-10-06,YouTube,#Challenge,Reel,Brazil,1337059,318166,72711,32791,High,423668,0.3168655983019448,0.2379595814395625,0.0543812950662611,0.02452472179612119,2023,2023-10,2023Q4,Friday,0,T1 Emerging reach,Short video
Post_135,2023-07-25,TikTok,#Education,Live Stream,Canada,707841,133933,46058,45912,High,225903,0.3191437060017716,0.18921339679391275,0.0650682851092265,0.06486202409863231,2023,2023-07,2023Q3,Tuesday,0,T1 Emerging reach,Live stream
Post_136,2022-04-30,TikTok,#Fitness,Shorts,Australia,1851460,345987,13274,43872,Low,403133,0.21773789333823038,0.18687252222570297,0.007169477061346181,0.02369589405118123,2022,2022-04,2022Q2,Saturday,1,T2 Growth reach,Short video
Post_137,2022-10-08,Instagram,#Fashion,Tweet,Canada,1438248,223413,84930,42774,Low,351117,0.24412827273182372,0.1553369099070536,0.05905101206467869,0.029740350760091443,2022,2022-10,2022Q4,Saturday,0,T1 Emerging reach,Text post
Post_138,2023-02-02,Instagram,#Fashion,Live Stream,Brazil,4027409,80497,44156,14597,Medium,139250,0.03457557948547069,0.019987292077859486,0.010963872802588464,0.003624414605022733,2023,2023-02,2023Q1,Thursday,0,T4 Mega reach,Live stream
Post_139,2023-04-16,Instagram,#Music,Video,India,3488909,443844,19877,22056,Low,485777,0.1392346432652729,0.1272156998075903,0.005697196458835699,0.006321746998846917,2023,2023-04,2023Q2,Sunday,0,T3 Established reach,Long-form video
Post_140,2022-12-23,TikTok,#Fitness,Video,USA,1089083,150418,45387,25632,Medium,221437,0.20332426454182095,0.13811435859342217,0.04167450965628882,0.023535396292109968,2022,2022-12,2022Q4,Friday,1,T1 Emerging reach,Long-form video
Post_141,2023-09-20,TikTok,#Fashion,Live Stream,Germany,682046,480038,71997,18117,High,570152,0.8359436167062045,0.7038205634224085,0.10556032877547848,0.02656272450831762,2023,2023-09,2023Q3,Wednesday,0,T1 Emerging reach,Live stream
Post_142,2022-11-28,YouTube,#Tech,Live Stream,Brazil,4849297,86843,16843,14705,Low,118391,0.024414054243326405,0.017908368986267496,0.0034732869527273748,0.003032398304331535,2022,2022-11,2022Q4,Monday,0,T4 Mega reach,Live stream
Post_143,2022-02-24,Instagram,#Challenge,Tweet,USA,4283565,107901,84854,4738,Low,197493,0.04610482156801636,0.02518953255057411,0.01980920098095862,0.0011060880364836298,2022,2022-02,2022Q1,Thursday,0,T4 Mega reach,Text post
Post_145,2023-02-05,Twitter,#Viral,Post,USA,3940355,82304,68754,15897,Low,166955,0.04237054783135022,0.020887458109738844,0.017448681654317948,0.004034408067293429,2023,2023-02,2023Q1,Sunday,0,T4 Mega reach,Image post
Post_146,2022-04-08,Instagram,#Education,Reel,Canada,964498,194879,76029,34998,High,305906,0.31716602833805774,0.2020522593100245,0.07882753515300188,0.03628623387503136,2022,2022-04,2022Q2,Friday,0,T1 Emerging reach,Short video
Post_147,2023-02-13,TikTok,#Tech,Shorts,UK,636824,363548,17456,8176,Low,389180,0.6111264650829743,0.570876725751542,0.027411027222592112,0.01283871210884012,2023,2023-02,2023Q1,Monday,0,T1 Emerging reach,Short video
Post_148,2022-05-31,TikTok,#Comedy,Reel,India,4179125,94325,72341,7328,Low,173994,0.04163407411838602,0.022570514162653665,0.01731008285227171,0.0017534771034606526,2022,2022-05,2022Q2,Tuesday,0,T4 Mega reach,Short video
Post_149,2022-05-29,Instagram,#Gaming,Video,Brazil,1292958,95304,3716,44880,Low,143900,0.11129518514909224,0.07371005090652596,0.002874029937554043,0.03471110430501223,2022,2022-05,2022Q2,Sunday,0,T1 Emerging reach,Long-form video
Post_150,2023-04-24,Instagram,#Viral,Reel,UK,4103477,75909,5645,4052,Low,85606,0.020861820353812146,0.018498702441856016,0.0013756626392690881,0.0009874552726870408,2023,2023-04,2023Q2,Monday,0,T4 Mega reach,Short video
Post_151,2022-03-01,Twitter,#Education,Reel,Germany,3529777,68367,38326,879,High,107572,0.03047557961876912,0.019368645667984123,0.01085790972064241,0.00024902423014258406,2022,2022-03,2022Q1,Tuesday,0,T3 Established reach,Short video
Post_152,2023-03-28,Instagram,#Fashion,Reel,USA,4593170,34210,33344,11022,Low,78576,0.017107139513669208,0.00744801520518509,0.007259474393501656,0.0023996499149824633,2023,2023-03,2023Q1,Tuesday,0,T4 Mega reach,Short video
Post_153,2022-07-09,TikTok,#Challenge,Shorts,Brazil,3251679,498580,96093,9968,Medium,604641,0.18594732136843767,0.1533300181229451,0.029551810003385942,0.0030654932421066163,2022,2022-07,2022Q3,Saturday,0,T3 Established reach,Short video
Post_155,2023-03-06,Twitter,#Dance,Shorts,Canada,2127698,193956,14856,32442,Medium,241254,0.11338733222478002,0.09115767369241312,0.006982193901578138,0.015247464630788767,2023,2023-03,2023Q1,Monday,0,T2 Growth reach,Short video
Post_156,2023-05-02,YouTube,#Education,Shorts,Australia,4765117,177035,49884,46238,Medium,273157,0.05732430074644547,0.03715228818096177,0.010468578211196074,0.009703434354287627,2023,2023-05,2023Q2,Tuesday,0,T4 Mega reach,Short video
Post_157,2022-09-13,Twitter,#Fitness,Reel,India,2114283,462542,14404,37153,Low,514099,0.2431552445911924,0.21877014571843031,0.006812711448751185,0.017572387424010884,2022,2022-09,2022Q3,Tuesday,1,T2 Growth reach,Short video
Post_158,2022-10-20,YouTube,#Fashion,Reel,Canada,4391275,392281,14429,27404,High,434114,0.09885830425104326,0.08933191385189951,0.0032858338409687392,0.006240556558175018,2022,2022-10,2022Q4,Thursday,0,T4 Mega reach,Short video
Post_159,2022-12-02,TikTok,#Gaming,Post,India,1246500,471547,15048,40514,High,527109,0.42287123947051747,0.37829683112715606,0.012072202166064982,0.03250220617729643,2022,2022-12,2022Q4,Friday,0,T1 Emerging reach,Image post
Post_160,2023-01-22,Twitter,#Music,Tweet,Germany,4555977,1087,23157,12611,Medium,36855,0.008089373585511955,0.00023858768382720107,0.00508277368388822,0.002768012217796534,2023,2023-01,2023Q1,Sunday,0,T4 Mega reach,Text post
Post_161,2022-07-26,Twitter,#Gaming,Tweet,India,400424,56569,59897,49341,Medium,165807,0.4140785767086888,0.14127275088406288,0.14958394102251613,0.12322188480210976,2022,2022-07,2022Q3,Tuesday,0,T1 Emerging reach,Text post
Post_162,2022-02-08,Instagram,#Challenge,Video,Brazil,3201846,335416,50986,16715,High,403117,0.12590143311077423,0.10475706826624391,0.01592393887775989,0.00522042596677042,2022,2022-02,2022Q1,Tuesday,0,T3 Established reach,Long-form video
Post_164,2023-06-24,Twitter,#Comedy,Tweet,Australia,4253909,448284,39383,32995,Low,520662,0.12239613024162012,0.1053816619020294,0.009258072986516637,0.007756395353074079,2023,2023-06,2023Q2,Saturday,0,T4 Mega reach,Text post
Post_165,2022-06-12,TikTok,#Fitness,Live Stream,Australia,1551922,47511,7404,25497,Low,80412,0.05181445974733266,0.030614296337058176,0.004770858329220154,0.01642930508105433,2022,2022-06,2022Q2,Sunday,1,T2 Growth reach,Live stream
Post_166,2022-04-07,YouTube,#Challenge,Post,Germany,3587143,430347,96428,42640,Medium,569415,0.15873774756122072,0.11996929032380366,0.026881560060471522,0.011886897176945552,2022,2022-04,2022Q2,Thursday,0,T3 Established reach,Image post
Post_167,2022-07-13,Instagram,#Fashion,Video,USA,2252593,61466,13181,29007,High,103654,0.04601541423594942,0.02728677572912639,0.005851478718081784,0.012877159788741242,2022,2022-07,2022Q3,Wednesday,0,T2 Growth reach,Long-form video
Post_168,2023-04-06,YouTube,#Challenge,Video,Australia,2547290,382792,78654,30532,Medium,491978,0.19313780527541033,0.15027421298713534,0.030877520816240005,0.011986071472034987,2023,2023-04,2023Q2,Thursday,0,T2 Growth reach,Long-form video
Post_169,2023-10-30,YouTube,#Viral,Reel,USA,2946297,223304,83502,10855,Low,317661,0.10781703270240577,0.07579140867332791,0.028341338296851946,0.0036842857322259095,2023,2023-10,2023Q4,Monday,0,T3 Established reach,Short video
Post_170,2023-01-24,Twitter,#Education,Video,India,4459268,356292,52389,33857,Low,442538,0.09924005464574007,0.07989921215769046,0.011748340759066287,0.007592501728983322,2023,2023-01,2023Q1,Tuesday,0,T4 Mega reach,Long-form video
Post_171,2022-10-28,Instagram,#Music,Live Stream,Australia,1630617,435112,71742,49750,High,556604,0.3413456378781774,0.26683887142106333,0.04399684291283606,0.030509923544278023,2022,2022-10,2022Q4,Friday,0,T2 Growth reach,Live stream
Post_172,2022-05-08,Instagram,#Education,Live Stream,USA,4709770,389553,55435,16799,Medium,461787,0.09804873698715648,0.08271168231145046,0.011770213832097958,0.0035668408436080744,2022,2022-05,2022Q2,Sunday,0,T4 Mega reach,Live stream
Post_173,2023-04-25,Instagram,#Fitness,Tweet,Australia,2275387,271817,72208,27046,High,371071,0.1630803902808621,0.11945967872717915,0.03173438188756462,0.011886329666118335,2023,2023-04,2023Q2,Tuesday,1,T2 Growth reach,Text post
Post_174,2023-12-25,TikTok,#Tech,Tweet,Brazil,2784320,373955,22997,15361,High,412313,0.14808391276864727,0.13430747902539938,0.008259467302608896,0.005516966440639007,2023,2023-12,2023Q4,Monday,0,T3 Established reach,Text post
Post_175,2023-05-19,Twitter,#Music,Tweet,USA,3674194,19972,97555,24310,Medium,141837,0.038603568564969624,0.005435749990338017,0.026551401477439677,0.006616417097191928,2023,2023-05,2023Q2,Friday,0,T3 Established reach,Text post
Post_176,2023-11-27,YouTube,#Music,Post,UK,2126429,36274,51278,44234,Medium,131786,0.06197526463380625,0.01705864620920802,0.024114607165346223,0.020802011259252014,2023,2023-11,2023Q4,Monday,0,T2 Growth reach,Image post
Post_177,2022-11-15,YouTube,#Fitness,Shorts,USA,1598712,280260,58128,4485,High,342873,0.21446827195892693,0.17530361941362796,0.03635926921171543,0.0028053833335835348,2022,2022-11,2022Q4,Tuesday,1,T2 Growth reach,Short video
Post_178,2022-11-21,Twitter,#Fashion,Video,Australia,3464211,115302,63150,37858,Medium,216310,0.062441346673167426,0.033283769377789055,0.018229259130001032,0.01092831816537734,2022,2022-11,2022Q4,Monday,0,T3 Established reach,Long-form video
Post_179,2022-10-27,Twitter,#Fitness,Reel,UK,1519290,495937,13211,49107,Low,558255,0.367444661651166,0.3264268177898887,0.008695509086481186,0.032322334774796124,2022,2022-10,2022Q4,Thursday,1,T2 Growth reach,Short video
Post_180,2022-10-05,Instagram,#Fitness,Tweet,Canada,4888613,414422,11933,23903,High,450258,0.09210342483645156,0.08477292025365886,0.0024409786579547206,0.004889525924837986,2022,2022-10,2022Q4,Wednesday,1,T4 Mega reach,Text post
Post_181,2022-02-18,Twitter,#Viral,Shorts,USA,3712060,302466,63802,49953,Low,416221,0.11212668976255771,0.08148198035592097,0.01718776097369116,0.013456948432945589,2022,2022-02,2022Q1,Friday,0,T3 Established reach,Short video
Post_182,2023-09-19,Instagram,#Tech,Reel,UK,4003071,22251,13517,13392,Low,49160,0.012280571591160886,0.005558482475079758,0.00337665757114975,0.003345431544931379,2023,2023-09,2023Q3,Tuesday,0,T4 Mega reach,Short video
Post_183,2022-01-10,Instagram,#Dance,Video,Germany,681752,197632,98860,19379,High,315871,0.46332243983149296,0.28988840516786163,0.1450087421819078,0.028425292481723558,2022,2022-01,2022Q1,Monday,0,T1 Emerging reach,Long-form video
Post_184,2022-11-27,Instagram,#Gaming,Shorts,Germany,4684548,122401,82864,42106,Low,247371,0.052805734939635585,0.026128668123370707,0.017688793027630413,0.008988273788634463,2022,2022-11,2022Q4,Sunday,0,T4 Mega reach,Short video
Post_185,2022-11-25,Instagram,#Tech,Video,UK,3916842,292224,72417,38211,High,402852,0.10285122555364755,0.07460704312300573,0.01848861914777262,0.009755563282869209,2022,2022-11,2022Q4,Friday,0,T4 Mega reach,Long-form video
Post_186,2022-08-09,TikTok,#Dance,Reel,UK,798887,326922,87308,21689,Medium,435919,0.5456578965485732,0.40922182987080774,0.10928704560219406,0.02714902107557139,2022,2022-08,2022Q3,Tuesday,0,T1 Emerging reach,Short video
Post_187,2022-12-19,Twitter,#Gaming,Video,Australia,688077,243607,79071,12078,High,334756,0.48650950402353227,0.35404031816206616,0.11491591784059052,0.01755326802087557,2022,2022-12,2022Q4,Monday,0,T1 Emerging reach,Long-form video
Post_188,2022-08-21,Twitter,#Challenge,Reel,Japan,1520250,214233,80,10917,Medium,225230,0.14815326426574577,0.1409195855944746,5.262292386120704e-05,0.007181055747409965,2022,2022-08,2022Q3,Sunday,0,T2 Growth reach,Short video
Post_189,2023-05-11,TikTok,#Fashion,Post,Australia,496652,106618,64875,44200,High,215693,0.43429403284392293,0.21467345344426278,0.13062466274171855,0.08899591665794157,2023,2023-05,2023Q2,Thursday,0,T1 Emerging reach,Image post
Post_190,2022-07-25,TikTok,#Education,Reel,India,479620,337321,99486,26524,Medium,463331,0.9660376965097369,0.7033088695217047,0.20742671281431133,0.055302114173720864,2022,2022-07,2022Q3,Monday,0,T1 Emerging reach,Short video
Post_191,2022-01-27,YouTube,#Education,Reel,USA,4221739,291223,61415,44293,Low,396931,0.09402073410980641,0.06898176320232018,0.014547322797548593,0.010491648109937635,2022,2022-01,2022Q1,Thursday,0,T4 Mega reach,Short video
Post_192,2023-08-18,Twitter,#Education,Live Stream,Brazil,4425196,324343,33641,22289,High,380273,0.0859335948057442,0.07329460661177493,0.0076021491477439645,0.0050368390462252974,2023,2023-08,2023Q3,Friday,0,T4 Mega reach,Live stream
Post_193,2023-12-14,Instagram,#Comedy,Shorts,UK,4236960,259668,86293,16169,Low,362130,0.08546929874249462,0.06128639401835278,0.020366725199199427,0.0038161795249424114,2023,2023-12,2023Q4,Thursday,0,T4 Mega reach,Short video
Post_194,2023-08-31,TikTok,#Education,Reel,India,2488223,177673,86535,39991,Low,304199,0.12225552130978615,0.07140557739398759,0.034777831408197735,0.016072112507600805,2023,2023-08,2023Q3,Thursday,0,T2 Growth reach,Short video
Post_195,2023-11-22,YouTube,#Dance,Live Stream,UK,2809035,359231,78623,27822,Medium,465676,0.1657779272953167,0.12788413102720328,0.027989327295672713,0.009904468972440714,2023,2023-11,2023Q4,Wednesday,0,T3 Established reach,Live stream
Post_196,2022-11-03,YouTube,#Music,Shorts,Brazil,444252,398838,7767,19133,High,425738,0.9583254549219812,0.8977742362442938,0.017483320277680237,0.0430678984000072,2022,2022-11,2022Q4,Thursday,0,T1 Emerging reach,Short video
Post_197,2022-07-21,Instagram,#Fashion,Reel,India,907575,42770,5219,47956,Low,95945,0.10571578106492577,0.04712558190783131,0.005750488940307963,0.05283971021678649,2022,2022-07,2022Q3,Thursday,0,T1 Emerging reach,Short video
Post_198,2022-06-02,TikTok,#Dance,Post,Canada,2440215,199343,53628,10359,Medium,263330,0.1079126224533494,0.08169075265908947,0.021976752048487532,0.004245117745772401,2022,2022-06,2022Q2,Thursday,0,T2 Growth reach,Image post
Post_199,2023-09-20,TikTok,#Comedy,Shorts,USA,3982001,131915,64092,22170,Medium,218177,0.05479079487925794,0.03312781689406909,0.016095425390400455,0.005567552594788399,2023,2023-09,2023Q3,Wednesday,0,T4 Mega reach,Short video
Post_200,2023-06-12,Twitter,#Fashion,Reel,Brazil,3802724,457464,83495,19409,High,560368,0.1473596295708024,0.12029902774958162,0.02195662898490661,0.005103972836314179,2023,2023-06,2023Q2,Monday,0,T3 Established reach,Short video
Post_201,2023-10-07,YouTube,#Dance,Shorts,Australia,3049554,441149,46483,36909,Low,524541,0.17200580806242485,0.1446601699789543,0.015242556780434123,0.012103081303036445,2023,2023-10,2023Q4,Saturday,0,T3 Established reach,Short video
Post_202,2022-07-14,YouTube,#Fashion,Video,Germany,3186810,312491,66586,7390,Medium,386467,0.12127080058114541,0.09805761874727392,0.020894248480455378,0.002318933353416112,2022,2022-07,2022Q3,Thursday,0,T3 Established reach,Long-form video
Post_203,2022-09-20,YouTube,#Gaming,Live Stream,Australia,810296,77866,87591,41350,High,206807,0.25522401690246527,0.09609574772675664,0.10809753472804999,0.051030734447658634,2022,2022-09,2022Q3,Tuesday,0,T1 Emerging reach,Live stream
Post_204,2023-07-22,Twitter,#Dance,Post,UK,4459224,957,54290,47674,High,102921,0.023080473194439212,0.00021461133147830205,0.012174764039662507,0.010691097823298404,2023,2023-07,2023Q3,Saturday,0,T4 Mega reach,Image post
Post_205,2023-01-03,Instagram,#Viral,Post,USA,741152,226355,58251,46227,High,330833,0.44637672164414316,0.3054096865420319,0.07859521393722206,0.062371821164889256,2023,2023-01,2023Q1,Tuesday,0,T1 Emerging reach,Image post
Post_206,2022-10-17,Twitter,#Fashion,Tweet,USA,2945128,368541,66690,3800,Medium,439031,0.14907026112277633,0.12513581752643688,0.02264417709518907,0.0012902665011503744,2022,2022-10,2022Q4,Monday,0,T3 Established reach,Text post
Post_207,2022-07-08,Twitter,#Music,Post,Canada,2302342,153529,52488,41257,High,247274,0.10740107247315994,0.06668383758798649,0.022797655604597407,0.01791957928057604,2022,2022-07,2022Q3,Friday,0,T2 Growth reach,Image post
Post_208,2023-12-15,YouTube,#Fashion,Shorts,Australia,469793,295293,29190,9480,Medium,333963,0.7108726609379025,0.6285598125131707,0.06213374826785414,0.020179100156877603,2023,2023-12,2023Q4,Friday,0,T1 Emerging reach,Short video
Post_209,2022-06-25,Twitter,#Comedy,Live Stream,UK,2452099,320043,91765,2987,Low,414795,0.16915915711396645,0.1305179766396055,0.037423040423734934,0.0012181400506260146,2022,2022-06,2022Q2,Saturday,0,T2 Growth reach,Live stream
